id,tweet,tokenized,lemmatized,stemmed,label
901565890222743553,just posted a photo  la casa del dannyboy,just posted a photo la casa del dannyboy,just posted a photo la casa del dannyboy,just post a photo la casa del dannyboy,0
901565761579356160,white dress pa y h harloquin dresses fashion show produced  styled and directed by haley,white dress pa y h harloquin dresses fashion show produced styled and directed by haley,white dress pa y h harloquin dress fashion show produced styled and directed by haley,white dress pa y h harloquin dress fashion show produc style and direct by haley,0
901565396641345538,experimenting with my  crockpot   southerncooking  louisianafood  hurricaneharvey  houston,experimenting with my crockpot southerncooking louisianafood hurricaneharvey houston,experimenting with my crockpot southerncooking louisianafood hurricaneharvey houston,experi with my crockpot southerncook louisianafood hurricaneharvey houston,0
901564940015816704,hurricaneharvey     it s not even raining now   houston  midtownhouston  texas      i m going,hurricaneharvey it s not even raining now houston midtownhouston texas i m going,hurricaneharvey it s not even raining now houston midtownhouston texas i m going,hurricaneharvey it s not even rain now houston midtownhouston texa i m go,0
901564889415778304,e see me and these two hotties tonite at aurahouston  aura,e see me and these two hotties tonite at aurahouston aura,e see me and these two hotties tonite at aurahouston aura,e see me and these two hotti tonit at aurahouston aura,0
901564820499173378,magnolia ghetto mix by  rudeboy rojo     a work by  bigwho  link in my bio  ombbloodbath,magnolia ghetto mix by rudeboy rojo a work by bigwho link in my bio ombbloodbath,magnolia ghetto mix by rudeboy rojo a work by bigwho link in my bio ombbloodbath,magnolia ghetto mix by rudeboy rojo a work by bigwho link in my bio ombbloodbath,0
901564514566643719,buenas tardes con robe o rdz   houston  texas,buenas tardes con robe o rdz houston texas,buenas tardes con robe o rdz houston texas,buena tard con robe o rdz houston texa,0
901564493045661696,go away    hurricaneharvey  harveysucks  hurricanepa y  ibetternotlosepower  houston,go away hurricaneharvey harveysucks hurricanepa y ibetternotlosepower houston,go away hurricaneharvey harveysucks hurricanepa y ibetternotlosepower houston,go away hurricaneharvey harveysuck hurricanepa y ibetternotlosepow houston,0
901563952802521091,just posted a photo  bar bleu,just posted a photo bar bleu,just posted a photo bar bleu,just post a photo bar bleu,0
901563397103271936,i got one of them dragons  got  gameofthrones  knightking  imperial green  houston  texas,i got one of them dragons got gameofthrones knightking imperial green houston texas,i got one of them dragon got gameofthrones knightking imperial green houston texas,i got one of them dragon got gameofthron knightk imperi green houston texa,0
901562862736248833,just posted a photo  bar bleu,just posted a photo bar bleu,just posted a photo bar bleu,just post a photo bar bleu,0
901562676714901504,on the menu tonight  korean fried chicken and dumplings   ubdinner  underbelly,on the menu tonight korean fried chicken and dumplings ubdinner underbelly,on the menu tonight korean fried chicken and dumpling ubdinner underbelly,on the menu tonight korean fri chicken and dumpl ubdinn underbelli,0
901562670423449601,soulties they are deep    they are real  manup  full video on our facebook page   new home,soulties they are deep they are real manup full video on our facebook page new home,soulties they are deep they are real manup full video on our facebook page new home,soulti they are deep they are real manup full video on our facebook page new home,0
901562580073893889,congratulations to jose   juanita velasquez celebrating their 50th anniversary,congratulations to jose juanita velasquez celebrating their 50th anniversary,congratulation to jose juanita velasquez celebrating their 50th anniversary,congratul to jose juanita velasquez celebr their 50th anniversari,0
901562372925607936,thoughts and prayers    houston  texas,thoughts and prayers houston texas,thought and prayer houston texas,thought and prayer houston texa,2
901562266365112320,drinking a trade bait   ipa by  11belowbrewing  casa de anthony    c496381832  photo,drinking a trade bait ipa by 11belowbrewing casa de anthony c496381832 photo,drinking a trade bait ipa by 11belowbrewing casa de anthony c496381832 photo,drink a trade bait ipa by 11belowbrew casa de anthoni c496381832 photo,0
901562061129265152,i m at george bush intercontinental airpo  in houston  tx g8twzn2yobb,i m at george bush intercontinental airpo in houston tx g8twzn2yobb,i m at george bush intercontinental airpo in houston tx g8twzn2yobb,i m at georg bush intercontinent airpo in houston tx g8twzn2yobb,0
901562056981311489,it s just a lil water      rakeitup  houston  texas,it s just a lil water rakeitup houston texas,it s just a lil water rakeitup houston texas,it s just a lil water rakeitup houston texa,0
901562056503119872,more  masterbath  inspiration on this  rainyday  saturday   houston  texas,more masterbath inspiration on this rainyday saturday houston texas,more masterbath inspiration on this rainyday saturday houston texas,more masterbath inspir on thi rainyday saturday houston texa,0
901561816521871361,fw them bikes today  luccianiimovement   houston  texas,fw them bikes today luccianiimovement houston texas,fw them bike today luccianiimovement houston texas,fw them bike today luccianiimov houston texa,0
901561783961493506,because this has been happening all day and i ve done  7 at lest 5 times in the last 10,because this has been happening all day and i ve done 7 at lest 5 times in the last 10,because this ha been happening all day and i ve done 7 at lest 5 time in the last 10,becaus thi ha been happen all day and i ve done 7 at lest 5 time in the last 10,0
901561678491463683,repostby  dacoolestchick   djs get  tre8200 single  this is my year  ft  djchose   xsquad djs,repostby dacoolestchick djs get tre8200 single this is my year ft djchose xsquad djs,repostby dacoolestchick dj get tre8200 single this is my year ft djchose xsquad dj,repostbi dacoolestchick dj get tre8200 singl thi is my year ft djchose xsquad dj,0
901561360848482309,repost hennythingfest  get repost      hennything fest grab your  12 early bird tix today,repost hennythingfest get repost hennything fest grab your 12 early bird tix today,repost hennythingfest get repost hennything fest grab your 12 early bird tix today,repost hennythingfest get repost hennyth fest grab your 12 earli bird tix today,0
901561310235594752,filmmaking          vlogging  youtubevlogger  youtuber  vlogger  vlog  passion  purpose,filmmaking vlogging youtubevlogger youtuber vlogger vlog passion purpose,filmmaking vlogging youtubevlogger youtuber vlogger vlog passion purpose,filmmak vlog youtubevlogg youtub vlogger vlog passion purpos,0
901561187338510339,well some people took this whole hurricane way too serious     target store houston south,well some people took this whole hurricane way too serious target store houston south,well some people took this whole hurricane way too serious target store houston south,well some peopl took thi whole hurrican way too seriou target store houston south,2
901561170955522048,harvey wallbuilder  tito s vodka  licor 43  fresh squeezed orange juice no tequila because a mexican isn t building the wall   4 todaypic     jtohddjmak,harvey wallbuilder tito s vodka licor 43 fresh squeezed orange juice no tequila because a mexican isn t building the wall 4 todaypic jtohddjmak,harvey wallbuilder tito s vodka licor 43 fresh squeezed orange juice no tequila because a mexican isn t building the wall 4 todaypic jtohddjmak,harvey wallbuild tito s vodka licor 43 fresh squeez orang juic no tequila becaus a mexican isn t build the wall 4 todayp jtohddjmak,0
901560532016168960,i m making swine apple  cored pineapple  stuffed with pork loin and covered with bacon  slow,i m making swine apple cored pineapple stuffed with pork loin and covered with bacon slow,i m making swine apple cored pineapple stuffed with pork loin and covered with bacon slow,i m make swine appl core pineappl stuf with pork loin and cover with bacon slow,0
901560337270484993,always eccentric  the emmys keep making peace offerings to harvey  the storm god   zenfilm,always eccentric the emmys keep making peace offerings to harvey the storm god zenfilm,always eccentric the emmy keep making peace offering to harvey the storm god zenfilm,alway eccentr the emmi keep make peac offer to harvey the storm god zenfilm,1
901560204541792256,idk why ppl keep using this media narrative when we all know it s bullshit,idk why ppl keep using this media narrative when we all know it s bullshit,idk why ppl keep using this medium narrative when we all know it s bullshit,idk whi ppl keep use thi media narr when we all know it s bullshit,0
